Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Nucleus: Area µm^2	Nucleus: Length µm	Nucleus: Circularity	Nucleus: Solidity	Nucleus: Max diameter µm	Nucleus: Min diameter µm	Cell: Area µm^2	Cell: Length µm	Cell: Circularity	Cell: Solidity	Cell: Max diameter µm	Cell: Min diameter µm	Nucleus/Cell area ratio	Hematoxylin: Nucleus: Mean	Hematoxylin: Nucleus: Median	Hematoxylin: Nucleus: Min	Hematoxylin: Nucleus: Max	Hematoxylin: Nucleus: Std.Dev.	Hematoxylin: Cytoplasm: Mean	Hematoxylin: Cytoplasm: Median	Hematoxylin: Cytoplasm: Min	Hematoxylin: Cytoplasm: Max	Hematoxylin: Cytoplasm: Std.Dev.	Hematoxylin: Membrane: Mean	Hematoxylin: Membrane: Median	Hematoxylin: Membrane: Min	Hematoxylin: Membrane: Max	Hematoxylin: Membrane: Std.Dev.	Hematoxylin: Cell: Mean	Hematoxylin: Cell: Median	Hematoxylin: Cell: Min	Hematoxylin: Cell: Max	Hematoxylin: Cell: Std.Dev.	Eosin: Nucleus: Mean	Eosin: Nucleus: Median	Eosin: Nucleus: Min	Eosin: Nucleus: Max	Eosin: Nucleus: Std.Dev.	Eosin: Cytoplasm: Mean	Eosin: Cytoplasm: Median	Eosin: Cytoplasm: Min	Eosin: Cytoplasm: Max	Eosin: Cytoplasm: Std.Dev.	Eosin: Membrane: Mean	Eosin: Membrane: Median	Eosin: Membrane: Min	Eosin: Membrane: Max	Eosin: Membrane: Std.Dev.	Eosin: Cell: Mean	Eosin: Cell: Median	Eosin: Cell: Min	Eosin: Cell: Max	Eosin: Cell: Std.Dev.
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	8fd4b80e-0362-4340-ae78-1104897cd098	PathCellObject		PathAnnotationObject	Polygon	6963.8	14147.4	0.8549	32.6853	20.8521	0.9446	0.9989	7.7708	5.5973	73.6127	31.2645	0.9464	1	11.6552	8.3951	0.444	0.7861	0.7829	0.493	1.1126	0.1355	0.4145	0.394	0.2071	0.8561	0.1093	0.3453	0.349	0.2071	0.4543	0.0506	0.579	0.5447	0.2071	1.1126	0.221	0.2388	0.232	0.1336	0.4006	0.0459	0.2838	0.2757	0.1349	0.4333	0.0648	0.3	0.3055	0.2109	0.417	0.0501	0.2639	0.2491	0.1336	0.4333	0.0614
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	6dd3cc1e-d5c7-403f-9686-249a454a0dcd	PathCellObject		PathAnnotationObject	Polygon	6961.1	14090.4	0.8549	22.5564	17.7862	0.896	0.9954	6.8049	4.3283	50.9811	26.6654	0.901	1	10.2074	6.4915	0.4424	0.9871	1.0069	0.4906	1.6848	0.2374	0.4943	0.43	0.1799	1.6466	0.2737	0.4066	0.345	0.1799	1.4362	0.2412	0.709	0.5982	0.1799	1.6848	0.3557	0.428	0.4332	0.0883	0.5616	0.0644	0.3965	0.4361	0.0592	0.6022	0.128	0.4004	0.4324	0.0592	0.6022	0.1419	0.4102	0.4353	0.0592	0.6022	0.1062
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	8a0fcd99-1bbf-49e0-978c-ef2c1696bb12	PathCellObject		PathAnnotationObject	Polygon	7048.3	13983.8	0.8548	14.2559	13.598	0.9688	1	4.6842	3.9161	32.0712	20.3951	0.9689	1	7.0254	5.8745	0.4444	1.0134	0.9936	0.3494	1.7956	0.3603	0.359	0.3598	0.1105	0.7343	0.123	0.2968	0.3288	0.1105	0.5028	0.0966	0.6493	0.4948	0.1105	1.7956	0.4144	0.2117	0.2134	0.064	0.3625	0.0638	0.2221	0.2373	0.0014	0.4426	0.0899	0.2236	0.2446	0.0157	0.4269	0.1019	0.2175	0.2279	0.0014	0.4426	0.0795
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	d064e65b-2786-4a0a-b362-a5a47cba0af8	PathCellObject		PathAnnotationObject	Polygon	6924.7	14077.9	0.8544	19.1754	15.6711	0.9812	1	5.2965	4.62	43.1428	23.5061	0.9812	1	7.9437	6.9301	0.4444	0.9049	0.8774	0.3771	1.5761	0.3046	0.7597	0.6999	0.2872	1.5024	0.2902	0.6233	0.5589	0.2872	1.2988	0.2598	0.8248	0.7841	0.2872	1.5761	0.3053	0.1981	0.1763	0.0331	0.4837	0.0914	0.2386	0.2446	0.0039	0.4326	0.0833	0.2223	0.2209	0.084	0.3579	0.0685	0.2204	0.2194	0.0039	0.4837	0.0893
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	accdddbb-e9a0-4a38-aee9-90745041dea5	PathCellObject		PathAnnotationObject	Polygon	7014.3	14156.7	0.8543	31.3915	20.3564	0.952	0.9971	7.1824	5.6602	70.8331	30.5203	0.9556	1	10.7754	8.4908	0.4432	1.0588	1.0607	0.4014	1.6883	0.2996	0.3647	0.3375	0.1806	0.8438	0.1	0.3071	0.3071	0.1806	0.4112	0.0484	0.6738	0.4986	0.1806	1.6883	0.4057	0.4062	0.4045	0.2618	0.5395	0.0496	0.3094	0.3133	0.1029	0.4905	0.0725	0.2897	0.2877	0.1029	0.4622	0.0733	0.3525	0.3616	0.1029	0.5395	0.0795
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	16e0deec-0da8-4ce7-bf5d-d7a26287f7b8	PathCellObject		PathAnnotationObject	Polygon	6930.7	14041.4	0.8541	15.4599	14.1529	0.9699	1	4.8366	4.0533	34.7857	21.2291	0.9699	1	7.2547	6.0808	0.4444	1.4994	1.5881	0.4758	2.1923	0.4417	0.4656	0.4061	0.1475	1.3272	0.2366	0.3877	0.3353	0.1475	1.1548	0.2282	0.9191	0.6794	0.1475	2.1923	0.6167	0.2388	0.2403	0.0415	0.3948	0.078	0.2252	0.2364	-0.0007	0.446	0.1144	0.2177	0.2384	-0.0007	0.446	0.1268	0.2312	0.2384	-0.0007	0.446	0.1002
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	272858b4-6e3b-48a5-bb45-16e4f3c8e108	PathCellObject		PathAnnotationObject	Polygon	6917.4	14050.5	0.853	19.7382	15.9298	0.9775	0.9986	5.3576	4.898	44.4739	23.8853	0.9796	1	8.038	7.3459	0.4438	1.5396	1.5358	0.6971	2.2532	0.4142	0.6219	0.6112	0.2238	1.0769	0.1884	0.4988	0.4465	0.2238	0.9995	0.1896	1.0269	0.8517	0.2238	2.2532	0.5507	0.3872	0.3855	0.1778	0.6428	0.0613	0.3537	0.3801	0.0554	0.5327	0.1122	0.3321	0.3587	0.0719	0.499	0.1109	0.3685	0.3846	0.0554	0.6428	0.0946
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	4fe2cf2b-bf0f-43af-a183-e7c90b158f42	PathCellObject		PathAnnotationObject	Polygon	7066.3	14139.5	0.8528	37.3294	23.3762	0.8584	0.9902	9.2505	5.3992	84.8207	34.9933	0.8704	1	13.875	8.099	0.4401	1.0561	1.0689	0.643	1.3922	0.1484	0.5493	0.4909	0.0934	1.231	0.2742	0.4567	0.3644	0.0934	1.1463	0.2628	0.7724	0.8516	0.0934	1.3922	0.3393	0.3508	0.327	0.1942	0.6387	0.0914	0.2925	0.2891	0.0139	0.5638	0.1241	0.2923	0.272	0.0139	0.5401	0.1373	0.3182	0.3151	0.0139	0.6387	0.1146
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	754a44df-ba06-4a53-a601-e447fe9560a3	PathCellObject		PathAnnotationObject	Polygon	6912.8	14115.1	0.8527	14.9062	13.9422	0.9636	1	4.9226	3.9007	33.5415	20.9143	0.9636	1	7.3836	5.8513	0.4444	0.9345	0.954	0.4174	1.4257	0.2135	0.417	0.4133	0.1967	0.7446	0.1064	0.3644	0.3507	0.1967	0.5636	0.0912	0.6467	0.5367	0.1967	1.4257	0.3045	0.4951	0.4991	0.358	0.587	0.0422	0.4284	0.4409	0.2108	0.706	0.0849	0.4145	0.4036	0.2108	0.6483	0.114	0.458	0.4731	0.2108	0.706	0.0767
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	3fecae99-ad00-4bff-a78e-1a04ce90c381	PathCellObject		PathAnnotationObject	Polygon	6937.5	14058.1	0.8525	28.9184	19.7515	0.9315	0.9982	7.2759	5.1469	65.1892	29.619	0.9338	1	10.9136	7.7212	0.4436	0.8294	0.7815	0.3194	1.5392	0.2394	0.4602	0.4351	0.2447	0.9318	0.1326	0.4009	0.3685	0.2447	0.735	0.1076	0.6229	0.5667	0.2447	1.5392	0.2621	0.1932	0.1794	-0.0074	0.5244	0.1122	0.4161	0.4147	0.1673	0.768	0.1052	0.462	0.4613	0.2552	0.768	0.1118	0.3179	0.3308	-0.0074	0.768	0.1548
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	8dee3a80-7c7d-4f43-b3d7-95dc69a0e67b	PathCellObject		PathAnnotationObject	Polygon	6965.2	14097.7	0.8524	10.3919	11.7309	0.9489	1	4.1693	3.2911	23.3705	17.5965	0.9485	1	6.2535	4.9337	0.4446	1.1315	1.1607	0.4655	1.8403	0.3409	0.4626	0.4342	0.2345	1.1055	0.1466	0.3948	0.3696	0.2345	0.633	0.1029	0.755	0.5912	0.2345	1.8403	0.416	0.3415	0.3527	0.0957	0.4945	0.0899	0.3184	0.2977	0.0878	0.5905	0.1242	0.3463	0.3195	0.1126	0.5905	0.1408	0.3285	0.3166	0.0878	0.5905	0.111
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	8688b6ea-b3fc-4a61-b20b-22adfcd0e4d6	PathCellObject		PathAnnotationObject	Polygon	7038.8	14202.3	0.8524	33.8005	22.8056	0.8167	0.9912	9.2234	4.6129	76.7277	34.1534	0.8266	1	13.8351	6.9205	0.4405	1.0342	1.0401	0.4727	1.4747	0.1981	0.4402	0.3655	0.1806	0.9902	0.1978	0.4187	0.3378	0.1831	0.9772	0.2259	0.702	0.677	0.1806	1.4747	0.3552	0.2419	0.2395	0.1298	0.3745	0.0457	0.2343	0.2375	0.076	0.3798	0.0595	0.2385	0.246	0.076	0.3798	0.0643	0.2377	0.2382	0.076	0.3798	0.054
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	aaf37408-2b4e-4d22-b63a-4a0ab4932de3	PathCellObject		PathAnnotationObject	Polygon	6898.3	14058.9	0.8522	24.7177	18.8059	0.8783	0.9981	7.3452	4.3205	55.7185	28.1915	0.881	1	11.0179	6.4816	0.4436	0.7716	0.7737	0.3943	1.1509	0.1617	0.4981	0.477	0.2879	0.9207	0.1259	0.4388	0.4127	0.2962	0.8447	0.1297	0.6187	0.5997	0.2879	1.1509	0.1971	0.182	0.1634	-0.0413	0.399	0.1044	0.365	0.365	0.1782	0.5213	0.0738	0.3673	0.3842	0.1831	0.4742	0.0835	0.2843	0.3065	-0.0413	0.5213	0.1269
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	ac6e98f9-ff88-45e7-a2de-8288f9f532f0	PathCellObject		PathAnnotationObject	Polygon	7064.5	14100.3	0.8518	40.0446	22.7926	0.9686	0.9994	8.0488	6.4237	90.1519	34.1836	0.9695	1	12.0713	9.6366	0.4442	1.0555	1.0667	0.4911	1.5201	0.1838	0.375	0.3673	0.0663	1.1158	0.1854	0.318	0.3492	0.0754	0.7716	0.1569	0.6781	0.5968	0.0663	1.5201	0.3854	0.2177	0.2148	0.089	0.3659	0.0467	0.2008	0.2069	-0.0036	0.4173	0.1029	0.2283	0.2651	-0.0036	0.4173	0.1445	0.2083	0.212	-0.0036	0.4173	0.0832
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	6052bfc3-f7f5-4985-9058-2ae910142598	PathCellObject		PathAnnotationObject	Polygon	7042	14050.4	0.8517	12.8265	12.9735	0.9576	0.9981	4.5617	3.7156	28.9117	19.4497	0.9604	1	6.8419	5.5739	0.4436	1.3922	1.4164	0.4358	2.3149	0.4776	0.469	0.4385	0.2256	1.0858	0.1506	0.3725	0.381	0.2324	0.5559	0.078	0.8784	0.6344	0.2256	2.3149	0.5694	0.1233	0.1311	-0.0445	0.3309	0.0858	0.1494	0.152	-0.0388	0.3562	0.1005	0.1826	0.2045	0.0268	0.3458	0.0943	0.1378	0.1379	-0.0445	0.3562	0.0951
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	58e32068-033d-40bf-8770-9a4c077bbb63	PathCellObject		PathAnnotationObject	Polygon	6923.7	14143.4	0.8507	17.1962	15.156	0.9407	0.9963	5.4432	4.0638	38.8378	22.7188	0.9456	1	8.1643	6.0955	0.4428	1.0354	1.0594	0.5653	1.3671	0.1443	0.5228	0.5106	0.2093	1.0887	0.1629	0.4233	0.3743	0.2093	0.7667	0.1363	0.7491	0.7095	0.2093	1.3671	0.2981	0.2237	0.2223	0.0477	0.3631	0.0616	0.281	0.2735	0.0754	0.4669	0.0794	0.2772	0.2795	0.114	0.4317	0.0791	0.2557	0.2502	0.0477	0.4669	0.0775
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	70de665f-2158-42d0-8cd4-c3b13efbcfc4	PathCellObject		PathAnnotationObject	Polygon	7050.1	14068.3	0.8504	38.7028	22.7441	0.9402	0.9987	8.2229	6.1626	87.1988	34.1104	0.9418	1	12.3353	9.2441	0.4439	0.8129	0.8491	0.3092	1.1742	0.1703	0.3405	0.3262	0.0845	0.9054	0.1786	0.2946	0.1966	0.0845	0.9054	0.2307	0.5488	0.5213	0.0845	1.1742	0.2927	0.332	0.3481	0.0905	0.4775	0.0673	0.2017	0.2135	-0.0148	0.4269	0.1319	0.1722	0.1294	-0.0105	0.4078	0.1482	0.2592	0.3012	-0.0148	0.4775	0.1262
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	df50e7f8-f2fa-49a5-8525-fec808c8ae9e	PathCellObject		PathAnnotationObject	Polygon	7076.6	14045.1	0.8504	15.6905	14.4393	0.9457	0.9984	5.1864	3.832	35.36	21.6454	0.9484	1	7.7801	5.7488	0.4438	1.3963	1.4518	0.6054	2.1535	0.4045	0.5132	0.5028	0.1521	0.9471	0.1492	0.3892	0.3967	0.1521	0.6157	0.1153	0.907	0.6831	0.1521	2.1535	0.5274	0.2306	0.2345	0.0284	0.3392	0.0594	0.2581	0.2902	0.0717	0.4003	0.0877	0.2485	0.2858	0.077	0.4003	0.1002	0.2459	0.2599	0.0284	0.4003	0.0775
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	02cb9636-4ddc-4976-9ceb-4185479d8d15	PathCellObject		PathAnnotationObject	Polygon	6957	14070.3	0.85	7.558	9.8651	0.9759	1	3.3622	2.9816	17.0083	14.7993	0.9759	1	5.0451	4.4725	0.4444	1.2453	1.2562	0.448	1.9149	0.4325	0.3501	0.3521	0.0846	0.7875	0.1394	0.2785	0.2892	0.0846	0.564	0.1267	0.7508	0.5078	0.0846	1.9149	0.5412	0.2387	0.2538	-0.0256	0.4305	0.1141	0.1949	0.1644	-0.0028	0.4534	0.1316	0.2009	0.1592	0.0278	0.4534	0.1435	0.2145	0.2146	-0.0256	0.4534	0.1258
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	84465220-4183-492e-90a7-73b4f58239df	PathCellObject		PathAnnotationObject	Polygon	6933.9	14182.1	0.85	12.3816	12.7943	0.9505	1	4.6765	3.4621	27.8608	19.1919	0.9505	1	7.0142	5.194	0.4445	1.1258	1.1369	0.373	1.6917	0.3725	0.317	0.2978	0.0928	0.7548	0.1417	0.2412	0.2305	0.0928	0.473	0.1134	0.6798	0.4818	0.0928	1.6917	0.4851	0.289	0.3232	0.0113	0.5514	0.1423	0.2032	0.1713	-0.0023	0.4828	0.1448	0.1952	0.1805	-0.0023	0.4741	0.1501	0.2417	0.2706	-0.0023	0.5514	0.1498
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	48f52432-96d9-4b6b-8214-0e33de08484a	PathCellObject		PathAnnotationObject	Polygon	7008.5	14040.2	0.8492	20.1015	16.6104	0.9155	0.9987	6.2659	4.1302	45.2796	24.9071	0.9172	1	9.3985	6.1948	0.4439	0.8161	0.8218	0.5408	1.2771	0.1653	0.5202	0.4497	0.1273	1.1859	0.2369	0.3982	0.3544	0.1273	1.1252	0.2028	0.6508	0.6224	0.1273	1.2771	0.2549	0.2161	0.2099	0.1	0.4933	0.0667	0.2965	0.2947	0.0399	0.5625	0.0965	0.2792	0.2806	0.0399	0.5135	0.1048	0.261	0.2489	0.0399	0.5625	0.0936
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	476a5d72-cd7b-4c38-b160-d207a0419726	PathCellObject		PathAnnotationObject	Polygon	6952.2	14123.6	0.8491	17.2001	14.9151	0.9716	1	5.0747	4.4571	38.7002	22.3732	0.9716	1	7.6124	6.6856	0.4444	1.5596	1.6061	0.7415	2.1591	0.3591	0.6982	0.6371	0.2843	1.3805	0.2559	0.6123	0.5139	0.2843	1.3008	0.2571	1.0768	0.963	0.2843	2.1591	0.5256	0.3412	0.3402	0.0704	0.6194	0.11	0.3425	0.3124	0.0538	0.6524	0.1458	0.3709	0.3306	0.2019	0.633	0.1334	0.3419	0.3306	0.0538	0.6524	0.1312
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	09aa2cb9-ef0a-4076-b922-6cfaf11d1040	PathCellObject		PathAnnotationObject	Polygon	6883.5	14057.5	0.8488	13.9687	13.5635	0.9542	0.9982	4.6304	3.9222	31.4851	20.3387	0.9565	1	6.9453	5.882	0.4436	1.4037	1.4044	0.429	2.256	0.4616	0.5173	0.5007	0.1668	0.9868	0.1987	0.4175	0.3386	0.1668	0.8519	0.1914	0.9088	0.7424	0.1668	2.256	0.5568	0.2014	0.2009	-0.0086	0.3981	0.0749	0.2021	0.1954	0.0544	0.3982	0.0837	0.1982	0.1957	0.0568	0.3971	0.0827	0.2018	0.1976	-0.0086	0.3982	0.0799
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	45736e0b-759a-4c49-b1eb-fa611c43daba	PathCellObject		PathAnnotationObject	Polygon	6888.3	13981.7	0.8485	34.7038	21.092	0.9803	1	7.1924	6.2289	78.0864	31.6382	0.9803	1	10.7892	9.343	0.4445	0.6975	0.6857	0.4249	1.232	0.1181	0.4196	0.4063	0.1221	0.7473	0.1243	0.3363	0.3502	0.1221	0.5411	0.0965	0.5437	0.5571	0.1221	1.232	0.184	0.2622	0.2564	0.1289	0.4446	0.067	0.3182	0.3213	0.0631	0.5403	0.0935	0.3084	0.3149	0.0631	0.5403	0.1187	0.2932	0.2925	0.0631	0.5403	0.0872
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	912efad4-08af-4adf-975a-82ffc49eab84	PathCellObject		PathAnnotationObject	Polygon	6891.8	13990.2	0.8479	38.8533	22.6137	0.9548	0.9989	8.0281	5.9182	87.5174	33.9085	0.9565	1	12.0438	8.8772	0.4439	0.9446	0.9211	0.5097	1.4619	0.1735	0.453	0.4245	0.1666	0.8868	0.1175	0.3769	0.3765	0.1666	0.6658	0.0991	0.6708	0.6206	0.1666	1.4619	0.2841	0.3025	0.3039	0.0939	0.5062	0.0601	0.3272	0.3441	0.0287	0.5703	0.124	0.324	0.3587	0.0529	0.5566	0.1421	0.3162	0.3155	0.0287	0.5703	0.1015
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	3b696e8a-13e0-4ccc-9a16-3af0eba232e2	PathCellObject		PathAnnotationObject	Polygon	7059.1	14033.6	0.8478	20.4293	16.6725	0.9236	0.9918	5.9389	4.6116	46.3473	24.9865	0.9329	1	8.9093	6.9176	0.4408	1.4823	1.4476	0.5377	2.4898	0.4635	0.3967	0.3751	0.1264	0.9986	0.1648	0.3377	0.297	0.1264	0.6131	0.1432	0.8725	0.575	0.1264	2.4898	0.6322	0.173	0.1846	-0.0013	0.3064	0.0643	0.1555	0.1555	0.0396	0.3323	0.0581	0.1858	0.1939	0.05	0.3323	0.0707	0.1632	0.1667	-0.0013	0.3323	0.0615
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	4f37d58c-e783-4cab-ace8-cee12c4205e3	PathCellObject		PathAnnotationObject	Polygon	7065.5	14145.9	0.8477	15.2741	14.0715	0.9694	1	4.8858	3.9662	34.3658	21.1074	0.9693	1	7.3283	5.9488	0.4444	1.0443	1.0624	0.373	1.5294	0.2563	0.4053	0.3689	0.0886	0.8603	0.1773	0.3646	0.3543	0.0886	0.7107	0.1791	0.6914	0.6189	0.0886	1.5294	0.3844	0.279	0.2692	0.1202	0.5317	0.0588	0.2999	0.2359	0.0067	0.9748	0.2181	0.3204	0.2496	0.0067	0.9748	0.2606	0.2905	0.2592	0.0067	0.9748	0.167
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	4cd0a9e9-2d1e-4496-91eb-2069d72a65b6	PathCellObject		PathAnnotationObject	Polygon	7021.8	14112.1	0.8471	55.2609	27.089	0.9463	0.9995	9.8491	7.1305	124.4087	40.6298	0.947	1	14.7746	10.6957	0.4442	0.784	0.7657	0.2796	1.4018	0.1827	0.4797	0.4539	0.1562	1.1451	0.1516	0.3752	0.3662	0.1562	0.6307	0.0978	0.6147	0.602	0.1562	1.4018	0.2246	0.192	0.1948	0.0122	0.3884	0.0746	0.2779	0.2748	0.0908	0.4699	0.0784	0.2576	0.238	0.0908	0.4656	0.0867	0.2398	0.2385	0.0122	0.4699	0.0878
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	a9725cad-6824-44ab-9523-21a3d43135f2	PathCellObject		PathAnnotationObject	Polygon	6930.2	14035.8	0.8469	11.4703	12.4236	0.9339	0.9999	4.5843	3.1464	25.811	18.635	0.934	1	6.877	4.7202	0.4444	0.9785	0.9568	0.4554	1.5929	0.2761	0.4106	0.4303	0.1136	0.848	0.1514	0.3553	0.3991	0.1136	0.7343	0.1558	0.6608	0.5655	0.1136	1.5929	0.3549	0.2711	0.2734	0.0654	0.3973	0.052	0.212	0.2101	0.0073	0.4136	0.1175	0.1917	0.1538	0.0073	0.4136	0.1256	0.238	0.2542	0.0073	0.4136	0.0988
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	9306c6a1-b5e6-4906-a731-bb562ec7b5c1	PathCellObject		PathAnnotationObject	Polygon	6911.6	14004	0.8459	9.203	10.871	0.9786	1	3.653	3.2634	20.7101	16.3076	0.9786	1	5.4802	4.8965	0.4444	1.2737	1.225	0.5905	2.0423	0.3675	0.6177	0.6077	0.2923	1.0565	0.1964	0.5726	0.5293	0.3078	1.0565	0.2055	0.9135	0.8273	0.2923	2.0423	0.4344	0.2508	0.248	0.1517	0.4323	0.0547	0.282	0.2641	0.1449	0.5389	0.0838	0.2974	0.2852	0.1508	0.5389	0.0878	0.2679	0.2534	0.1449	0.5389	0.0737
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	1bf0346a-8ea1-4631-8f98-a1bfbfce364b	PathCellObject		PathAnnotationObject	Polygon	7078.8	14180.8	0.8439	21.7389	17.9161	0.8511	0.9939	7.1611	3.9999	49.2202	26.8637	0.8571	1	10.7422	5.9994	0.4417	1.3873	1.4715	0.4707	1.9015	0.3358	0.466	0.3805	0.1432	1.3105	0.2489	0.4598	0.3159	0.1432	1.3105	0.3376	0.8696	0.7344	0.1432	1.9015	0.5415	0.351	0.3547	0.1546	0.4752	0.0517	0.2842	0.2736	0.1091	0.5391	0.102	0.2767	0.264	0.1111	0.5391	0.1105	0.3135	0.3181	0.1091	0.5391	0.09
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	056fb616-7284-415c-af59-3406551e696d	PathCellObject		PathAnnotationObject	Polygon	7051.3	14045.6	0.8436	14.8144	13.92	0.9608	1	4.7521	4.2278	33.3375	20.8808	0.9608	1	7.1281	6.3416	0.4445	1.4971	1.5158	0.5305	2.379	0.4051	0.5453	0.4456	0.1687	1.5132	0.2984	0.4369	0.3468	0.1687	1.0484	0.2437	0.9665	0.8647	0.1687	2.379	0.5881	0.1868	0.192	0.0274	0.3546	0.063	0.144	0.1374	0.03	0.3177	0.0601	0.1667	0.1693	0.0393	0.3177	0.0628	0.163	0.1624	0.0274	0.3546	0.0649
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	c1e603b8-972b-4f5a-b607-7021856d0ea8	PathCellObject		PathAnnotationObject	Polygon	6945.1	14135.4	0.8434	11.9275	12.5277	0.955	1	4.3753	3.6494	26.8403	18.7928	0.955	1	6.5637	5.4738	0.4444	1.0206	1.0175	0.6223	1.3161	0.1498	0.6216	0.634	0.3012	1.2324	0.1861	0.553	0.5555	0.3012	1.0042	0.1785	0.7968	0.7995	0.3012	1.3161	0.2618	0.3094	0.302	0.2075	0.4458	0.0456	0.368	0.3657	0.1871	0.6724	0.0973	0.368	0.3567	0.2054	0.6724	0.1037	0.3423	0.333	0.1871	0.6724	0.084
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	b69a6577-cd4d-413f-8282-5b0c2458e540	PathCellObject		PathAnnotationObject	Polygon	6966.9	14198.9	0.843	13.9095	13.8016	0.9176	1	5.2109	3.4384	31.2947	20.7014	0.9177	1	7.8155	5.1581	0.4444	0.9602	0.971	0.4097	1.4139	0.2653	0.372	0.3613	0.1576	0.822	0.1201	0.3198	0.3284	0.1586	0.5285	0.0839	0.6338	0.5064	0.1576	1.4139	0.3534	0.4063	0.4038	0.2157	0.6234	0.0807	0.3351	0.3086	0.0926	0.6324	0.1449	0.3338	0.309	0.0926	0.6284	0.1557	0.3668	0.3655	0.0926	0.6324	0.1256
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	668a3fdc-c123-4bc0-8e08-7e5120323849	PathCellObject		PathAnnotationObject	Polygon	6910.9	14078.9	0.8428	48.6286	25.444	0.9439	0.9976	9.2398	6.9341	109.6743	38.1423	0.9473	1	13.86	10.401	0.4434	0.7219	0.7035	0.326	1.1908	0.1774	0.4261	0.4116	0.0726	1.1404	0.1836	0.4178	0.3881	0.0726	1.1404	0.2501	0.5572	0.5415	0.0726	1.1908	0.233	0.2157	0.2133	0.0331	0.4579	0.0844	0.2405	0.2672	-0.0149	0.5021	0.1241	0.2233	0.2592	-0.0033	0.4628	0.1177	0.2295	0.2391	-0.0149	0.5021	0.1089
